gene_id	log2FC	PValue	FDR	PE_L2H	Critical_L2H	Area_L2H	PeakH_L2H	PeakX_L2H	PE_H2L	Critical_H2L	Area_H2L	PeakH_H2L	PeakX_H2L	direction_best	TE_score_L2H	TE_score_any	fc_thresh	pass_fc	stat_name	score
ENSG00000274229	0	0.138947663724961	0.296320553527684	0.136479128856624	5.70298992964763	0.0504858590441621	0.17059891107078	0.2	0.0623268698060942	55.53850730318	-0.0225631427707199	0.0680580762250454	0.0842105263157895	L2H	0.0504858590441621	0.136479128856624	1.5	FALSE	PE	0.85714875108083
ENSG00000173480	0	0.00639233141500171	0.0393630680540765	0.000277008310249309	35.4918372810538	-0.106955157289776	0.0263157894736842	0.989473684210526	0.20682968764925	26.0035590795045	0.121719978826376	0.333030852994555	0.378947368421053	H2L	0.106955157289776	0.20682968764925	1.5	FALSE	PE	2.19434071680175
ENSG00000275617	0	0.234006033557962	0.413082284056803	0.117346451428026	0.495190536445909	0.0854223381730188	0.285843920145191	0.589473684210526	0.000277008310249309	0.00880052504671713	-0.103779113732607	0.0263157894736842	0.989473684210526	L2H	0.0854223381730188	0.117346451428026	1.5	FALSE	PE	0.630772944696062
ENSG00000130764	-0.0716506136845464	0.866365581455996	0.916993105802842	0.0402330690610374	30.7676224343183	0.0659123563218391	0.212341197822142	0.810526315789474	0	14.474878511815	-0.0888063369630974	1.4507451501454e-17	1	L2H	0.0659123563218391	0.0402330690610374	1.5	FALSE	PE	0.0622988094767467
ENSG00000122548	0.180044259129593	0.242383472713659	0.424502347029017	0.105645238322667	0.580790802526098	0.0137344978826376	0.143375680580762	0.263157894736842	0.116916610946604	1.01794944315637	0.038235405323654	0.185117967332123	0.368421052631579	H2L	0.0137344978826376	0.116916610946604	1.5	FALSE	PE	0.615496996527056
ENSG00000065978	0.282703668278603	1.18537484516041e-05	0.000976212558857556	0	124.684852576855	-0.218116681790684	1.4507451501454e-17	1	0.292110039163244	56.6060845592215	0.194315260133091	0.523593466424682	0.442105263157895	H2L	0.218116681790684	0.292110039163244	1.5	FALSE	PE	4.92614429312578
ENSG00000174738	-0.249805475492223	0.0165355839650393	0.0731676751248619	0.188174610755564	115.19192755171	0.137146476104053	0.357531760435572	0.473684210526316	0	54.0341589330467	-0.131002344222626	1.4507451501454e-17	1	L2H	0.137146476104053	0.188174610755564	1.5	FALSE	PE	1.78158046308373
ENSG00000138604	-0.0110725989216666	0.0481183162145449	0.148910198826233	0.164332792052727	49.9020238133843	0.096311630369026	0.339382940108893	0.515789473684211	0.0172413793103448	78.6759678368369	-0.0910749395039322	0.0172413793103448	0	L2H	0.096311630369026	0.164332792052727	1.5	FALSE	PE	1.31768957816356
ENSG00000164603	-0.184847878749293	0.0477093618929646	0.148681565370303	0.165249785079759	46.8893291272326	0.123081140350877	0.313974591651543	0.473684210526316	0.0172413793103448	92.3178681680511	-0.106955157289776	0.0172413793103448	0	L2H	0.123081140350877	0.165249785079759	1.5	FALSE	PE	1.32139639203921
ENSG00000136108	-0.142382157089925	0.0766570058616786	0.200980754544949	0.152985003343204	17.1662429329172	0.108108363581367	0.279491833030853	0.452631578947368	0.0172413793103448	30.0323901768369	-0.0915286600120992	0.0172413793103448	0	L2H	0.108108363581367	0.152985003343204	1.5	FALSE	PE	1.1154481478151
ENSG00000074964	0.339658122422301	3.95124948386804e-07	9.58956276251488e-05	0.0172413793103448	6.98296999042489	-0.1931620538415	0.0172413793103448	0	0.352631578947368	18.0220844445654	0.201574788263763	0.5	0.294736842105263	H2L	0.1931620538415	0.352631578947368	1.5	FALSE	PE	6.40326554678294
